,month,day,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
27,5,28,4,5,5,8,10,6,6,6,6,8,10,16,17,15,15,12,10,5,10,10,8,3,7,5
28,5,29,8,8,4,5,1,11,6,10,10,12,12,11,10,9,7,4,5,4,1,1,2,4,2,2
29,5,30,3,3,2,4,2,2,2,2,6,3,4,5,6,5,5,7,9,9,9,8,6,6,4,4
30,5,31,3,4,4,5,4,3,1,3,3,1,4,5,4,5,6,7,7,6,6,5,4,4,4,5
0,6,1,3,1,2,2,2,1,2,5,4,5,5,5,5,4,4,4,4,2,2,4,6,6,3,4
1,6,2,0,3,1,1,0,2,2,2,4,4,5,4,5,5,5,5,6,5,5,6,3,5,5,4
2,6,3,1,2,4,4,5,2,2,2,2,4,4,6,6,5,6,5,5,4,2,3,4,3,1,2
3,6,4,1,4,1,5,3,3,3,3,4,4,5,3,5,4,4,3,3,2,2,3,2,1,3,3
4,6,5,2,3,2,3,4,5,9,13,12,13,12,13,14,15,14,13,11,12,7,12,8,9,9,6
5,6,6,5,3,6,5,4,3,4,4,5,6,6,7,5,5,5,4,2,3,2,4,3,2,1,2
6,6,7,2,1,1,3,3,1,1,3,5,6,7,5,6,5,5,6,6,4,3,3,4,4,3,4
7,6,8,4,5,4,4,5,2,2,3,3,3,3,9,3,6,5,6,7,4,4,5,4,4,3,2
8,6,9,2,2,1,1,1,2,3,11,13,20,21,18,23,21,25,24,22,20,20,21,21,20,18,20
9,6,10,25,24,22,21,17,17,18,18,18,17,20,18,21,16,19,18,12,15,16,15,14,16,14,13
10,6,11,12,14,9,10,9,9,7,6,8,6,8,9,8,7,4,3,4,3,4,5,4,4,4,2
11,6,12,3,4,4,5,3,4,4,4,4,6,6,5,6,7,7,7,7,6,5,3,3,2,4,2
12,6,13,3,3,3,7,6,4,1,3,4,5,6,5,6,5,13,6,9,17,18,16,13,11,5,2
13,6,14,1,1,5,10,4,6,15,18,18,22,19,18,22,23,18,21,18,22,18,17,18,20,18,18
14,6,15,17,16,17,15,12,15,16,17,21,22,21,20,21,22,22,22,20,16,17,15,16,15,16,14
15,6,16,14,15,13,13,14,15,17,18,23,21,22,23,19,19,19,18,18,19,19,17,15,15,15,12
16,6,17,13,11,12,13,13,13,15,15,17,12,14,16,16,15,17,12,12,12,9,11,6,6,6,4
17,6,18,4,3,1,3,2,2,1,3,4,4,6,5,7,6,6,4,4,2,3,0,2,2,2,2
18,6,19,4,1,1,2,3,2,2,4,4,3,3,3,5,5,3,3,2,7,6,3,10,3,5,10
19,6,20,10,8,7,7,6,5,6,6,3,5,7,6,6,6,5,7,4,5,4,5,4,3,4,4
20,6,21,3,3,3,2,3,3,2,3,3,4,4,5,4,5,5,5,6,4,5,6,6,4,5,7
21,6,22,5,3,1,3,1,3,1,4,5,11,11,8,10,12,10,3,2,5,4,5,4,2,1,3
22,6,23,2,2,5,3,4,4,2,1,3,3,3,7,8,7,9,7,7,9,7,7,6,7,7,6
23,6,24,6,7,7,7,7,6,5,3,4,5,7,7,7,7,6,5,4,4,5,3,2,3,3,4
24,6,25,2,3,5,1,2,2,3,4,4,5,6,5,6,5,6,6,4,4,3,3,2,1,4,3
25,6,26,3,3,2,2,1,4,2,11,18,18,18,22,26,24,24,20,21,19,20,17,19,20,23,22
26,6,27,22,24,28,28,26,24,25,20,17,12,11,9,11,8,7,2,8,5,7,10,3,4,2,4
27,6,28,6,18,14,10,20,21,22,23,19,9,3,14,15,12,9,8,17,15,7,6,5,11,6,4
28,6,29,14,14,14,9,7,7,5,2,2,5,9,15,14,14,15,9,6,5,9,5,4,2,3,2
29,6,30,2,1,4,3,2,8,11,8,7,3,6,2,2,6,2,3,2,8,13,15,11,14,8,5
0,7,1,3,3,5,9,8,14,6,6,5,5,5,6,10,12,7,4,4,8,4,8,5,6,10,3
1,7,2,2,3,4,2,3,2,2,2,3,3,5,7,5,5,13,15,16,12,11,17,13,11,11,17
2,7,3,15,15,19,15,20,16,14,16,15,18,16,17,14,3,3,6,8,12,13,11,13,13,12,11
3,7,4,10,10,10,8,6,5,6,5,5,4,7,7,6,5,5,3,3,2,1,2,0,2,1,2
4,7,5,1,2,4,2,2,2,2,5,5,5,6,6,10,13,12,12,14,12,16,16,13,15,16,13
5,7,6,13,14,12,14,11,14,14,15,11,13,14,15,19,18,18,14,17,19,19,15,19,19,21,19
6,7,7,16,17,17,18,16,16,17,18,17,17,19,17,22,24,21,22,21,19,20,16,18,20,20,17
7,7,8,17,19,19,15,18,19,20,20,21,22,23,20,22,19,18,19,21,18,18,16,15,19,17,18
8,7,9,18,19,16,14,11,10,12,10,12,13,8,4,5,4,5,4,7,2,4,5,6,4,5,5
9,7,10,1,7,1,3,2,3,4,4,4,5,4,14,15,15,7,6,5,3,6,16,14,8,6,3
10,7,11,5,1,3,1,8,5,1,4,3,3,5,7,7,7,7,5,5,4,5,6,4,4,2,3
11,7,12,2,1,2,3,2,2,3,5,5,5,5,5,3,5,6,4,5,5,5,3,2,1,2,1
12,7,13,0,2,3,1,2,1,5,6,7,10,12,8,8,5,5,6,6,4,3,3,2,2,1,1
13,7,14,1,1,2,2,2,1,2,4,5,5,5,6,6,6,6,5,4,3,3,2,1,2,0,0
14,7,15,2,1,1,3,2,1,2,1,6,7,7,7,7,6,4,6,5,4,3,2,2,2,2,1
15,7,16,3,3,2,2,3,2,1,3,5,6,5,6,8,7,8,7,5,4,3,3,2,1,2,1
16,7,17,3,2,1,2,3,1,3,3,5,5,6,6,7,4,5,4,4,3,3,2,2,1,4,1
17,7,18,1,1,0,1,2,2,5,5,7,8,9,9,7,5,8,7,4,4,3,2,3,1,1,1
18,7,19,2,2,1,2,1,3,0,4,4,6,5,6,6,5,6,5,5,4,4,3,2,2,2,3
19,7,20,1,0,1,3,1,2,1,2,6,7,8,10,9,9,9,11,10,12,10,9,7,4,5,4
20,7,21,1,3,2,1,2,1,3,9,5,13,13,16,15,16,14,15,14,14,13,12,12,9,11,13
21,7,22,15,17,17,15,14,16,13,16,17,15,16,18,16,11,12,11,11,14,13,10,7,2,5,4
22,7,23,3,6,6,3,5,2,2,4,2,5,6,7,8,6,8,8,4,4,5,5,2,2,2,2
23,7,24,4,2,1,4,4,2,2,4,5,5,6,6,7,7,7,7,7,6,4,4,5,4,2,2
