cloud,min_cloud_hei,rain,temp,visiblity,wind_dire,wind_spd,class
8,3,10,22.2,250,7,20,1
8,6,4,23.6,200,7,20,1
8,6,4,23.6,200,7,20,1
8,6,4,23.6,200,7,20,1
8,6,4,23.6,200,7,20,1
8,6,4,23.6,200,7,20,1
8,10,6,24.2,250,7,20,1
8,10,6,24.2,250,7,20,1
8,15,3,24.1,250,24,19,1
8,12,8,24.1,220,25,22,1
8,10,2,24.1,400,25,17,1
8,10,1,24.3,400,24,17,1
2,200,0,30.5,1000,3,4,1
6,30,0,29.2,1000,34,4,1
3,40,0,27.5,1000,28,6,1
6,40,0,27.5,1000,31,2,1
7,30,0,25.6,1000,7,4,1
6,200,0,25.8,1000,7,5,1
6,200,0,25.8,1000,7,5,1
8,15,3,26.2,1000,10,29,1
8,15,3,26.2,1000,10,29,1
8,15,3,26.2,1000,10,29,1
8,15,3,26.2,1000,10,29,1
8,10,1,26,400,9,32,1
8,10,1,26,400,9,32,1
7,15,0,26.7,1000,23,29,1
7,25,0,27.8,1000,23,25,1
7,25,0,27.8,1000,23,25,1
7,25,0,27.8,1000,23,25,1
6,25,0,27.4,1000,24,22,1
6,25,0,27.4,1000,24,22,1
5,25,0,28.3,1000,24,22,1
5,25,0,28.6,1000,25,18,1
5,25,0,28.5,1000,25,15,1
5,25,0,28.5,1000,25,15,1
5,25,0,28.5,1000,25,15,1
4,35,0,27.5,1000,26,13,1
4,35,0,27.5,1000,26,13,1
5,35,0,26.6,1000,26,10,1
5,40,0,25.8,1000,26,9,1
4,40,0,25,1000,26,9,1
4,40,0,25,1000,26,9,1
4,40,0,25,1000,26,9,1
8,12,4,19.9,250,5,25,1
8,12,4,19.9,250,5,25,1
8,15,4,20.5,600,3,18,1
8,15,1,20.8,800,2,19,1
8,15,1,20.8,800,2,19,1
8,15,1,20.8,800,2,19,1
8,25,0,21,1000,34,8,1
8,25,0,21,1000,34,8,1
8,30,0,21.1,1000,34,12,1
8,30,0,21.1,1000,34,12,1
8,15,3,19.6,350,34,10,1
8,15,3,19.6,350,34,10,1
8,15,1,20.5,600,34,7,1
8,15,1,20.5,600,34,7,1
4,40,0,21.7,1000,34,8,1
8,15,0,24.7,1000,15,4,1
8,40,1,25.3,1000,7,5,1
8,18,3,25.9,900,12,2,1
8,10,1,26.4,1000,19,23,1
8,10,1,26.4,1000,19,23,1
8,10,1,25.8,800,15,12,1
8,10,1,25.8,800,15,12,1
8,10,1,25.8,800,15,12,1
8,10,1,25.8,800,15,12,1
8,10,1,25.8,800,15,12,1
8,10,1,25.8,800,15,12,1
8,10,3,25.6,900,20,23,1
8,10,3,25.6,900,20,23,1
8,10,1,25.5,800,20,19,1
8,10,1,25.5,800,20,19,1
8,10,1,25.5,800,20,19,1
8,10,1,25.5,800,20,19,1
8,10,1,25.5,800,20,19,1
8,10,1,25.1,800,21,25,1
8,10,1,25.1,800,21,25,1
8,10,1,25.1,800,21,25,1
8,10,1,25.1,800,21,25,1
8,15,0,24.6,900,22,21,1
8,15,0,24.6,900,22,21,1
8,15,0,24.6,900,22,21,1
8,15,0,24.6,900,22,21,1
7,10,0,23.8,1000,23,27,1
7,10,0,23.8,1000,23,27,1
7,10,0,23.8,1000,23,27,1
7,10,0,23.8,1000,23,27,1
7,10,0,23.8,1000,23,27,1
7,10,0,23.8,1000,23,27,1
6,15,0,24.1,1000,23,25,1
6,15,0,24.1,1000,23,25,1
6,15,0,24.1,1000,23,25,1
8,25,0,-2.7,1000,20,24,1
8,15,9,-2.2,700,24,14,1
8,15,9,-2.2,700,24,14,1
8,15,2,8.6,600,5,17,1
6,30,0,2.9,700,34,3,1
6,30,0,2.9,700,34,3,1
6,25,0,6.7,1000,8,2,1
5,30,0,9.5,1000,34,6,1
8,8,1,13.3,600,26,11,1
8,10,1,13.3,600,27,11,1
7,25,0,12.5,1000,25,10,1
7,25,0,10.4,1000,24,5,1
7,25,0,10.4,1000,24,5,1
4,25,0,11.7,1000,6,13,1
3,25,0,15.2,1000,10,7,1
3,25,0,17.4,1000,7,9,1
2,25,0,19.1,1000,7,10,1
2,25,0,19.1,1000,7,10,1
4,25,0,17.7,1000,6,12,1
4,25,0,17.7,1000,6,12,1
4,230,0,17.4,1000,6,13,1
4,230,0,17.4,1000,6,13,1
0,0,0,17.2,1000,6,15,1
0,0,0,19.1,1000,7,15,1
2,230,0,18.9,1000,6,12,1
2,230,0,18.7,1000,6,11,1
7,120,0,15.9,1000,7,5,1
7,120,0,15.9,1000,7,5,1
0,0,0,13.8,1000,32,9,1
0,0,0,13.8,1000,32,9,1
4,30,0,13,1000,21,4,1
4,30,0,13,1000,21,4,1
8,15,0,13.9,600,23,15,1
7,15,1,13.9,1000,22,20,1
7,25,0,16.1,1000,20,27,1
7,25,0,18.6,1000,21,28,1
6,15,0,20.4,1000,22,27,1
7,15,0,22.1,1000,28,13,1
0,0,0,24.3,1000,2,8,1
8,40,0,25.4,1000,28,1,1
8,10,1,22.8,600,23,24,1
6,10,0,23,600,22,28,1
8,15,1,26,1000,24,16,1
8,15,0,27.8,1000,25,9,1
7,15,0,32.7,1000,22,14,1
5,30,0,27.6,1000,5,2,1
5,30,0,27.6,1000,5,2,1
7,20,0,27.9,1000,23,16,1
5,30,0,27.3,1000,21,14,1
8,15,0,28.2,1000,26,6,1
8,15,0,28.9,1000,28,9,1
7,20,0,28.9,1000,22,11,1
7,10,0,25.4,700,10,8,1
8,10,0,27,600,19,25,1
8,10,0,27,600,19,25,1
8,10,0,27,600,19,25,1
8,10,0,27.1,600,20,25,1
8,10,0,27.1,600,20,25,1
8,10,0,27.1,600,20,25,1
8,25,0,26.7,1000,20,26,1
8,25,0,26.7,1000,20,26,1
6,25,0,27.5,800,4,5,1
5,2,0,30.3,600,36,4,1
5,45,0,28.2,1000,3,2,1
4,20,0,30.9,1000,3,6,1
8,4,28,22.4,60,36,33,1
8,4,23,22.7,60,34,27,1
8,4,23,22.7,60,34,27,1
8,4,25,22.7,60,33,43,1
8,4,25,22.7,60,33,43,1
2,30,0,24.3,1000,25,5,1
8,5,7,25.3,200,1,11,1
8,5,7,25.3,200,1,11,1
1,30,0,24.5,1000,23,9,1
6,20,0,10.9,1000,23,20,1
7,25,2,16.1,1000,23,23,1
7,25,0,8.1,1000,36,8,1
7,15,0,6.6,1000,31,21,1
7,15,0,8,800,34,18,1
7,15,1,7.9,480,33,18,1
7,15,0,4.2,600,36,10,1
7,15,0,5,120,33,11,1
7,10,0,-1.4,600,31,25,1
7,10,0,-1.4,600,31,25,1
7,10,0,-2.4,150,33,25,1
7,10,0,-2.4,150,33,25,1
7,10,0,-1.9,400,33,25,1
7,10,0,-1.9,400,33,25,1
7,10,0,-1.9,200,33,25,1
7,10,0,-1.9,200,33,25,1
7,10,0,-1.9,80,33,25,1
7,10,0,-1.9,80,33,25,1
7,10,0,-1.9,80,33,25,1
7,10,0,-1.8,500,33,25,1
7,10,0,-1.8,500,33,25,1
7,10,0,-1.8,500,33,25,1
7,10,0,-1.8,200,33,25,1
7,10,0,-1.8,200,33,25,1
7,10,0,-1.8,200,33,25,1
7,10,0,-2.7,150,34,25,1
7,10,0,-2.7,150,34,25,1
7,10,0,-1.8,150,36,25,1
7,10,0,-1.8,150,36,25,1
7,10,0,-2.2,400,35,25,1
7,10,0,-2.2,400,35,25,1
7,10,0,-2.2,400,35,25,1
7,15,0,-0.4,400,31,21,1
7,15,0,-0.6,120,31,21,1
7,5,1,-2.9,40,35,21,1
7,5,0,-2.7,200,34,21,1
7,5,0,-2.4,200,32,21,1
7,5,0,-1.8,200,34,21,1
7,10,0,-0.4,500,30,21,1
7,10,0,0.6,500,31,21,1
7,10,0,0.6,500,31,21,1
7,10,0,0.6,500,31,21,1
7,10,0,0.7,500,31,21,1
7,10,0,0.3,500,32,21,1
7,10,0,0.3,500,32,21,1
7,10,0,-0.1,500,32,21,1
7,15,0,0.7,500,31,21,1
7,15,0,0.7,500,31,21,1
7,15,0,0.7,500,31,21,1
8,10,0,3.5,1000,15,8,1
8,50,0,8.8,1000,31,4,1
7,15,0,1.3,1000,31,19,1
7,10,0,-0.6,120,33,20,1
8,35,0,16.4,1000,9,18,1
8,25,1,19.2,600,23,6,1
8,25,1,19.2,600,23,6,1
8,9,2,16.2,400,26,6,1
8,9,2,16.2,400,26,6,1
8,5,3,12.5,350,28,6,1
8,5,3,12.5,350,28,6,1
8,4,3,8.6,350,30,6,1
8,4,3,8.6,350,30,6,1
8,4,3,8.6,350,30,6,1
8,4,3,8.6,350,30,6,1
3,25,0,5.1,1000,17,5,1
8,15,3,18.7,600,25,4,1
8,15,1,18.9,600,24,4,1
8,10,0,17.1,1000,1,5,1
8,35,0,18.3,1000,6,5,1
7,120,0,21.5,1000,9,16,1
7,120,0,21.5,1000,9,16,1
7,30,0,19.3,1000,12,5,1
7,30,0,19.3,1000,12,5,1
8,30,0,21.5,1000,18,5,1
8,40,0,21.3,1000,13,5,1
8,25,4,19.2,500,2,5,1
8,25,4,19.2,500,2,5,1
8,25,4,19.2,500,2,5,1
8,25,4,19.2,500,2,5,1
8,10,4,19,500,15,5,1
8,10,4,19,500,15,5,1
8,10,4,19,500,15,5,1
8,10,4,19,500,15,5,1
8,10,4,19,500,15,5,1
8,10,0,21.6,800,19,5,1
8,10,0,21.6,800,19,5,1
8,10,0,21.6,800,19,5,1
8,10,0,21.5,1000,22,5,1
8,10,0,21.5,1000,22,5,1
8,10,0,21.5,1000,22,5,1
8,10,0,21.5,1000,22,5,1
8,10,2,20.7,600,22,5,1
8,10,2,20.7,600,22,5,1
8,10,2,20.7,600,22,5,1
8,10,2,20.2,500,22,5,1
8,10,2,20.2,500,22,5,1
8,10,2,20.2,500,22,5,1
8,10,1,19.2,450,25,5,1
8,10,1,19.2,450,25,5,1
8,10,1,19.2,450,25,5,1
1,200,0,13.7,1000,21,5,1
7,200,0,30.3,1000,4,5,1
8,7,1,24,600,9,15,1
1,30,0,24.4,1000,21,8,1
8,10,1,27.1,1000,22,15,1
8,10,1,27.7,600,23,15,1
8,10,0,28.8,600,22,15,1
8,10,2,25.4,600,23,15,1
8,35,0,26.6,1000,24,15,1
8,6,0,25.7,1000,11,2,1
8,5,0,26,1000,24,2,1
8,25,0,26.5,1000,26,2,1
8,25,0,26.5,1000,26,2,1
8,15,0,29,1000,24,22,1
8,10,0,28.7,1000,24,22,1
8,10,3,23,600,9,15,1
8,10,3,23,600,9,15,1
8,10,3,23,600,9,15,1
8,5,2,22.2,200,7,18,1
8,5,2,22.2,200,7,18,1
8,5,2,22.2,200,7,18,1
8,10,8,13.6,400,29,13,1
8,10,6,11.9,450,30,13,1
5,40,0,13.6,1000,30,8,1
4,30,0,12.9,1000,8,13,1
7,30,0,13.9,1000,12,13,1
7,25,0,12.1,700,35,6,1
7,25,0,12.1,700,35,6,1
8,10,2,9.2,350,11,4,1
7,15,1,2.5,300,33,20,1
7,25,0,3.7,1000,13,4,1
7,45,0,15.1,1000,27,8,1
7,45,0,15.1,1000,27,8,1
7,45,0,15.5,1000,28,8,1
7,45,0,15.5,1000,28,8,1
5,30,0,14.3,900,31,8,1
0,0,0,12.2,1000,3,4,1
8,25,0,8.2,1000,34,5,1
7,10,0,1.5,1000,34,17,1
7,10,0,1.4,1000,33,17,1
7,10,0,1.4,1000,33,17,1
7,5,0,-1,70,35,14,1
7,5,0,0,70,35,14,1
7,10,0,-0.7,600,35,14,1
7,5,0,-0.2,200,33,14,1
7,5,0,1.8,500,30,14,1
7,5,0,1.8,500,30,14,1
7,5,0,2.2,500,31,14,1
7,5,0,2.2,500,31,14,1
7,5,0,2.2,500,31,14,1
7,10,0,2.5,500,33,14,1
7,10,0,2.5,500,33,14,1
8,20,0,11.5,1000,10,8,1
6,20,0,2.2,350,33,25,1
7,35,0,2.1,420,34,19,1
7,35,0,3.6,1000,32,16,1
0,0,0,7.2,1000,31,8,1
4,150,0,13.2,1000,3,10,1
4,150,0,15.2,1000,18,22,1
4,150,0,15.2,1000,18,22,1
4,150,0,15.6,1000,20,24,1
4,150,0,15.6,1000,20,24,1
4,150,0,15.3,1000,21,26,1
4,150,0,15.3,1000,21,26,1
4,150,0,15.3,1000,21,26,1
4,150,0,15.3,1000,21,26,1
4,150,0,15.3,1000,21,26,1
4,150,0,15.3,1000,21,26,1
4,150,0,15,1000,21,26,1
4,40,0,8.2,1000,31,7,1
7,160,0,7.5,1000,17,6,1
8,40,0,19.8,1000,22,18,1
8,40,0,19.5,1000,22,25,1
8,40,0,18.9,1000,23,23,1
8,40,0,18.9,1000,23,23,1
8,40,0,18.6,1000,22,23,1
2,35,0,19,1000,4,7,1
2,35,0,19,1000,4,7,1
4,200,0,18.7,1000,4,7,1
4,200,0,18.7,1000,4,7,1
4,200,0,18.9,1000,36,4,1
4,200,0,18.9,1000,36,4,1
4,200,0,18.9,1000,36,4,1
4,200,0,18.9,1000,36,4,1
3,200,0,17.6,1000,13,3,1
3,200,0,17.6,1000,13,3,1
0,0,0,18.6,1000,19,6,1
0,0,0,18.6,1000,19,6,1
0,0,0,18.6,1000,19,6,1
0,0,0,18.6,1000,19,6,1
0,0,0,18.6,1000,19,6,1
0,0,0,18.3,1000,16,6,1
0,0,0,18.3,1000,16,6,1
0,0,0,16,1000,27,6,1
6,180,0,18.7,1000,34,3,1
6,180,0,19.3,1000,36,3,1
6,180,0,19.3,1000,36,3,1
6,180,0,19.3,1000,36,3,1
6,180,0,19.3,1000,36,3,1
6,180,0,19.3,1000,36,3,1
6,180,0,19.3,1000,36,3,1
5,180,0,19.2,1000,33,5,1
5,180,0,19.2,1000,33,5,1
5,180,0,19.2,1000,33,5,1
5,180,0,18.4,1000,32,6,1
5,180,0,18.4,1000,32,6,1
6,180,0,17.9,1000,33,5,1
4,180,0,18.6,1000,32,5,1
4,180,0,18.6,1000,32,5,1
4,180,0,18.6,1000,32,5,1
4,180,0,18.6,1000,32,5,1
4,180,0,18.6,1000,30,5,1
4,180,0,18.6,1000,30,5,1
6,180,0,18.1,1000,30,5,1
6,180,0,18.1,1000,30,5,1
6,180,0,17.6,1000,29,5,1
6,180,0,17.6,1000,29,5,1
6,180,0,17.6,1000,29,5,1
6,180,0,17.6,1000,29,5,1
6,180,0,17.6,1000,29,5,1
6,200,0,16.7,1000,27,5,1
6,200,0,15.7,1000,27,6,1
6,200,0,15.7,1000,27,6,1
6,200,0,15.7,1000,27,6,1
6,200,0,15.7,1000,27,6,1
6,200,0,15.7,1000,27,6,1
6,200,0,15.7,1000,27,6,1
6,200,0,15.7,1000,27,6,1
6,200,0,15.4,1000,27,6,1
6,200,0,15.4,1000,27,6,1
6,200,0,15.4,1000,27,6,1
0,0,0,19.9,1000,27,5,1
1,200,0,23.9,1000,7,13,1
4,30,0,27.4,800,1,5,1
7,30,0,27.2,1000,10,6,1
5,30,0,30.6,1000,28,9,1
5,30,0,30.6,1000,28,9,1
4,150,0,30.1,1000,26,13,1
6,150,0,28.3,1000,27,8,1
7,30,0,26.5,1000,6,7,1
6,30,0,30.6,1000,22,21,1
7,25,0,27.9,1000,23,17,1
8,30,0,25.5,1000,3,5,1
7,30,0,25.1,1000,2,3,1
2,30,0,26.7,600,10,5,1
7,30,0,32.9,1000,26,13,1
8,30,0,28.4,1000,25,8,1
8,30,0,29.9,1000,24,15,1
8,25,4,27.3,1000,21,10,1
7,30,0,28.3,1000,26,5,1
2,180,0,25.8,1000,21,5,1
7,30,0,29.6,1000,33,5,1
7,30,0,29.6,1000,33,5,1
5,30,0,30.1,1000,33,6,1
4,30,0,30.1,1000,32,5,1
3,35,0,32,1000,31,6,1
3,35,0,32,1000,31,6,1
3,35,0,30.9,1000,29,4,1
3,35,0,30.9,1000,29,4,1
2,180,0,30.4,1000,25,8,1
6,180,0,29.8,600,30,5,1
6,180,0,29.7,1000,33,6,1
6,180,0,28.3,1000,33,4,1
2,30,0,30.8,1000,5,7,1
8,15,3,27.1,800,25,18,1
8,25,0,22.2,800,1,7,1
3,25,0,23.6,1000,1,9,1
6,200,0,19.2,1000,20,4,1
6,200,0,18.7,1000,19,4,1
6,200,0,18.7,1000,19,4,1
0,0,0,25.5,1000,6,14,1
1,180,0,16.2,1000,6,6,1
2,35,0,10.2,1000,17,5,1
2,35,0,10.2,1000,16,5,1
2,35,0,12.6,1000,14,3,1
2,35,0,12.6,1000,14,3,1
1,35,0,13.9,1000,4,3,1
1,35,0,14.4,1000,36,5,1
0,0,0,14.7,1000,32,6,1
0,0,0,14.7,1000,32,6,1
0,0,0,14.7,1000,32,6,1
0,0,0,15.2,1000,32,5,1
0,0,0,15.2,1000,32,5,1
0,0,0,15.3,1000,35,5,1
0,0,0,15.3,1000,35,5,1
0,0,0,15.3,1000,35,5,1
3,200,0,15.2,1000,34,6,1
3,200,0,15.2,1000,34,6,1
2,200,0,15.2,1000,36,5,1
2,200,0,15.2,1000,36,5,1
2,200,0,15.2,1000,36,5,1
3,200,0,15.3,1000,35,4,1
3,200,0,15.3,1000,35,4,1
3,200,0,15.3,1000,35,4,1
3,200,0,13.9,1000,6,1,1
3,200,0,13.9,1000,6,1,1
3,200,0,13.9,1000,6,1,1
3,200,0,13.9,1000,6,1,1
3,200,0,13.6,1000,18,5,1
3,200,0,13.6,1000,18,5,1
3,200,0,12.9,1000,18,5,1
3,200,0,12.9,1000,18,5,1
3,200,0,12.9,1000,18,5,1
3,200,0,12.9,1000,18,5,1
3,200,0,12.9,1000,18,5,1
3,200,0,12.9,1000,18,5,1
0,0,0,12.6,1000,18,5,1
2,180,0,10.7,1000,18,6,1
2,30,0,10.7,1000,18,6,1
3,30,0,12.3,1000,18,4,1
3,30,0,12.3,1000,18,4,1
3,30,0,12.3,1000,18,4,1
4,30,0,14.8,1000,21,4,1
4,30,0,14.8,1000,21,4,1
4,40,0,11.8,1000,31,3,1
6,40,0,11.7,1000,30,10,1
5,40,0,11.1,1000,31,10,1
5,40,0,11.1,1000,31,10,1
6,15,0,2,1000,31,22,1
7,15,0,-1.4,120,33,13,1
7,15,0,-1.4,120,33,13,1
7,15,0,-1.4,120,33,13,1
7,15,1,-1.5,80,33,14,1
7,15,1,-1.5,80,33,16,1
7,15,1,-1.1,90,32,16,1
7,15,1,-1.1,90,32,16,1
7,15,1,-1.1,90,32,16,1
7,15,1,-1.1,90,32,16,1
7,15,1,-0.4,90,31,16,1
5,15,0,-0.1,1000,31,14,1
5,15,0,-0.1,1000,31,14,1
5,15,0,-0.1,1000,31,14,1
7,15,0,-1.5,90,32,17,1
7,15,0,0.3,600,33,17,1
7,15,0,0.3,600,33,17,1
7,15,0,0.3,600,33,17,1
7,15,0,-0.2,600,34,15,1
7,15,0,-0.2,600,34,15,1
7,15,0,-0.2,600,34,15,1
7,15,0,-0.2,600,34,15,1
7,15,1,0.1,600,35,15,1
7,15,1,0.1,600,35,15,1
7,15,1,0.1,600,35,15,1
7,15,0,0.1,600,35,14,1
7,15,0,0.1,600,35,14,1
7,15,0,0.1,600,35,14,1
7,15,0,0.1,600,35,14,1
7,15,0,0.1,600,35,14,1
7,15,0,0.1,600,34,21,1
7,15,1,0.2,600,33,12,1
7,15,0,0.2,600,34,12,1
7,15,0,0.2,600,34,12,1
7,15,0,-0.7,800,33,14,1
7,15,1,-1.1,350,33,17,1
7,15,0,-1.4,350,35,10,1
7,15,0,-1.4,350,35,10,1
7,15,0,-1.4,350,35,10,1
7,15,0,-1.4,350,35,10,1
7,15,0,-1.1,120,34,11,1
7,15,1,-2.3,120,36,13,1
7,15,0,-1.6,450,33,10,1
7,15,0,-1.6,450,33,10,1
7,15,1,-1.5,600,34,15,1
7,15,1,-1.5,600,34,15,1
7,15,0,-0.4,600,33,14,1
7,15,0,-0.4,600,33,14,1
7,15,0,-0.4,600,33,14,1
7,15,0,-1,1000,33,13,1
7,15,0,-0.1,600,32,13,1
7,15,0,-0.1,600,32,13,1
7,15,0,0.6,120,13,5,1
7,15,2,0.2,50,11,9,1
7,15,2,0.2,50,11,9,1
7,15,2,0.2,50,11,9,1
7,15,1,0.6,350,11,8,1
7,15,1,1.2,400,11,7,1
7,15,1,2.2,800,9,12,1
7,30,0,2,1000,33,14,1
3,40,0,3.9,1000,33,9,1
6,200,0,8.4,1000,15,2,1
8,18,0,17.6,1000,25,14,1
8,25,0,8.9,1000,10,31,1
8,25,1,8.2,600,9,26,1
8,18,1,7.8,350,9,29,1
0,0,0,14,1000,30,1,1
8,30,0,15.7,1000,10,24,1
8,40,0,16.1,1000,11,30,1
0,0,0,16.1,1000,31,7,1
7,35,0,21.6,1000,36,3,1
8,25,3,21.8,1000,22,24,1
6,2,0,18.1,150,25,5,1
6,2,0,18.1,150,25,5,1
8,10,0,16.1,900,9,19,1
8,10,0,16.1,900,9,19,1
6,30,0,27.6,1000,23,17,1
6,30,0,27.9,1000,22,19,1
8,7,0,23.6,800,6,17,1
7,40,0,24.1,1000,26,8,1
7,40,0,24.1,1000,25,12,1
7,30,0,24.2,1000,25,11,1
7,30,0,24.2,1000,25,11,1
7,40,0,24.4,1000,25,13,1
1,30,0,26.1,1000,1,2,1
7,35,0,28.9,1000,11,16,1
6,30,0,27.9,1000,36,3,1
6,30,0,27.9,1000,36,3,1
4,25,0,30.2,1000,7,23,1
6,40,0,30.3,1000,11,10,1
6,40,0,30.3,1000,11,10,1
4,30,0,35,1000,11,16,1
2,180,0,30.6,1000,9,13,1
4,8,0,27.8,1000,7,10,1
4,8,0,27.8,1000,7,10,1
8,15,0,27.4,700,7,25,1
8,15,1,27.1,500,7,27,1
8,15,1,27.1,500,7,27,1
8,15,1,27.1,500,7,27,1
8,15,1,27.1,500,7,27,1
8,15,1,27.1,600,8,29,1
8,15,1,27.1,600,8,29,1
8,10,1,27.1,600,7,29,1
8,10,1,27.3,480,7,30,1
8,10,1,27.3,480,7,30,1
8,10,1,27.3,480,7,30,1
8,10,1,27.3,480,7,30,1
8,10,1,27.3,480,7,30,1
8,10,3,26.8,250,7,31,1
8,10,3,26.8,250,7,31,1
8,10,6,26,200,13,20,1
8,10,4,26.4,400,14,14,1
8,10,4,26.4,400,14,14,1
8,10,1,27.2,1000,17,25,1
8,10,1,27.2,1000,17,25,1
8,10,1,27.2,1000,17,25,1
8,10,1,27.2,1000,17,25,1
8,10,1,27.2,1000,17,25,1
8,10,1,27.2,1000,17,25,1
8,10,1,27.2,1000,17,25,1
8,10,0,27.5,1000,19,25,1
8,10,0,27.5,1000,19,25,1
8,10,0,27.5,1000,19,25,1
8,25,0,26.3,1000,20,28,1
8,25,0,26.3,1000,20,28,1
8,25,0,26.3,1000,20,28,1
8,25,0,25.9,1000,21,28,1
8,25,0,25.9,1000,21,28,1
8,25,0,25.9,1000,21,28,1
8,25,0,26,1000,23,32,1
8,25,0,26,1000,23,32,1
8,25,0,26,1000,23,31,1
8,25,0,26,1000,23,31,1
8,25,0,26,1000,23,31,1
8,25,0,26,1000,23,31,1
8,25,0,26,1000,23,31,1
8,10,0,25.8,1000,24,29,1
8,10,0,25.8,1000,24,29,1
4,40,0,27.1,1000,11,4,1
4,40,0,26.6,1000,9,5,1
3,30,0,30.3,1000,24,15,1
6,30,0,25.9,1000,30,7,1
5,150,0,25.4,1000,32,6,1
8,3,16,20.8,80,9,20,1
8,3,16,20.8,80,9,20,1
8,3,16,20.8,80,9,20,1
8,4,48,21.2,170,10,16,1
8,4,43,21.4,100,9,31,1
8,4,43,21.4,100,9,31,1
8,4,43,21.4,100,9,31,1
8,4,43,21.4,100,9,31,1
8,4,43,21.4,100,9,31,1
8,4,43,21.4,100,9,31,1
8,4,22,21.4,100,7,31,1
8,4,22,21.4,100,7,31,1
8,10,0,21,800,29,12,1
7,25,0,21.1,1000,28,8,1
4,35,0,15.7,1000,20,5,1
3,30,0,12.5,800,21,7,1
4,15,0,14.1,800,34,5,1
8,6,0,17.8,800,6,2,1
8,4,0,17.8,350,35,2,1
8,5,11,14,200,36,8,1
7,35,0,8.9,1000,32,15,1
7,35,0,8.9,1000,32,15,1
6,40,0,9.7,1000,32,14,1
5,30,0,10.4,1000,31,14,1
6,30,0,10,1000,31,15,1
8,5,3,5.8,400,6,10,1
0,0,0,11,500,15,4,1
0,0,0,11,500,15,4,1
0,0,0,10.3,1000,32,4,1
5,30,0,9,900,21,4,1
8,30,0,19.4,1000,19,27,1
8,30,0,19.4,1000,19,27,1
8,25,0,19.4,700,20,33,1
8,25,0,19.4,700,20,33,1
8,25,0,19.4,700,20,33,1
8,25,0,19.4,700,20,33,1
8,25,0,19.4,700,20,33,1
7,20,0,8.6,1000,33,5,1
3,80,0,9.3,1000,31,5,1
3,80,0,9.3,1000,31,5,1
0,0,0,10.1,1000,30,4,1
0,0,0,10.1,1000,30,4,1
0,0,0,10.5,1000,30,4,1
0,0,0,10.5,1000,30,4,1
0,0,0,10.8,1000,33,6,1
0,0,0,10.8,1000,33,6,1
0,0,0,10.8,1000,33,6,1
0,0,0,10.8,1000,33,6,1
2,180,0,10.2,1000,33,8,1
2,180,0,10.2,1000,33,8,1
2,180,0,10.2,1000,33,8,1
2,180,0,10.6,1000,31,7,1
2,180,0,10.6,1000,31,7,1
2,180,0,10.7,1000,33,6,1
2,180,0,10.7,1000,33,6,1
2,180,0,10.7,1000,30,6,1
8,30,0,16,1000,9,27,1
8,30,1,14.8,1000,9,32,1
8,30,0,15,1000,10,28,1
8,25,1,14.8,1000,8,28,1
8,25,1,14.8,1000,8,28,1
8,25,1,14.8,1000,8,28,1
8,30,2,14.5,1000,7,21,1
8,30,2,14.5,1000,7,21,1
1,30,0,20.4,1000,15,2,1
2,200,0,12.1,1000,24,5,1
8,40,5,22.2,600,22,20,1
8,30,3,22.5,600,26,12,1
8,5,0,21.2,1000,28,8,1
8,3,10,22.2,250,7,20,1
8,6,4,23.6,200,7,20,1
8,6,4,23.6,200,7,20,1
8,6,4,23.6,200,7,20,1
8,6,4,23.6,200,7,20,1
8,6,4,23.6,200,7,20,1
8,10,6,24.2,250,7,20,1
8,10,6,24.2,250,7,20,1
8,15,3,24.1,250,24,19,1
8,12,8,24.1,220,25,22,1
8,10,2,24.1,400,25,17,1
8,10,1,24.3,400,24,17,1
2,200,0,30.5,1000,3,4,1
6,30,0,29.2,1000,34,4,1
3,40,0,27.5,1000,28,6,1
6,40,0,27.5,1000,31,2,1
7,30,0,25.6,1000,7,4,1
6,200,0,25.8,1000,7,5,1
6,200,0,25.8,1000,7,5,1
8,15,3,26.2,1000,10,29,1
8,15,3,26.2,1000,10,29,1
8,15,3,26.2,1000,10,29,1
8,15,3,26.2,1000,10,29,1
8,10,1,26,400,9,32,1
8,10,1,26,400,9,32,1
7,15,0,26.7,1000,23,29,1
7,25,0,27.8,1000,23,25,1
7,25,0,27.8,1000,23,25,1
7,25,0,27.8,1000,23,25,1
6,25,0,27.4,1000,24,22,1
6,25,0,27.4,1000,24,22,1
5,25,0,28.3,1000,24,22,1
5,25,0,28.6,1000,25,18,1
5,25,0,28.5,1000,25,15,1
5,25,0,28.5,1000,25,15,1
5,25,0,28.5,1000,25,15,1
4,35,0,27.5,1000,26,13,1
4,35,0,27.5,1000,26,13,1
5,35,0,26.6,1000,26,10,1
5,40,0,25.8,1000,26,9,1
4,40,0,25,1000,26,9,1
4,40,0,25,1000,26,9,1
4,40,0,25,1000,26,9,1
8,12,4,19.9,250,5,25,1
8,12,4,19.9,250,5,25,1
8,15,4,20.5,600,3,18,1
8,15,1,20.8,800,2,19,1
8,15,1,20.8,800,2,19,1
8,15,1,20.8,800,2,19,1
8,25,0,21,1000,34,8,1
8,25,0,21,1000,34,8,1
8,30,0,21.1,1000,34,12,1
8,30,0,21.1,1000,34,12,1
8,15,3,19.6,350,34,10,1
8,15,3,19.6,350,34,10,1
8,15,1,20.5,600,34,7,1
8,15,1,20.5,600,34,7,1
