,month,day,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
21,5,22,0,3,2,6,6,6,7,7,7,7,5,4,3,1,2,2,2,2,2,2,0,0,0,0
22,5,23,0,0,0,0,0,1,2,3,3,5,6,6,6,7,6,6,5,3,1,2,0,0,0,0
23,5,24,0,0,0,0,1,2,0,0,2,2,4,3,2,5,6,6,7,7,7,7,7,7,7,7
24,5,25,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7
25,5,26,7,7,7,7,7,8,8,8,8,8,8,8,8,8,8,4,4,0,0,0,0,0,0,5
26,5,27,5,5,6,6,6,7,7,7,7,6,6,6,6,7,7,7,6,6,5,0,3,2,2,4
27,5,28,3,0,3,1,5,6,7,5,6,0,4,7,6,6,7,5,3,3,3,3,3,4,4,3
28,5,29,3,3,3,4,4,4,6,3,3,5,4,5,6,7,5,6,5,7,7,7,7,7,7,7
29,5,30,7,7,7,7,7,7,7,7,7,7,7,7,8,7,8,8,8,8,8,7,8,8,8,8
30,5,31,8,8,8,8,8,8,8,8,8,8,5,5,6,6,6,6,6,6,6,6,6,6,7,8
0,6,1,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,6,0,0,0,0,0,0,0,0
1,6,2,0,0,0,0,3,4,3,3,3,2,1,1,0,0,0,0,1,2,3,2,0,3,3,3
2,6,3,5,5,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,8,7,7
3,6,4,7,6,6,6,6,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,4,7,7
4,6,5,7,7,4,5,7,7,6,7,7,7,7,7,7,7,7,6,7,7,7,7,7,7,7,7
5,6,6,7,7,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,5,3,3,2,2,2,2
6,6,7,2,0,0,0,0,0,2,2,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1
7,6,8,2,3,3,3,2,3,2,1,2,2,2,2,0,0,2,0,0,0,0,0,0,0,0,0
8,6,9,0,0,0,0,0,0,0,0,1,1,1,2,2,3,3,5,3,5,5,5,2,2,2,2
9,6,10,2,3,3,3,2,2,3,3,5,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8
10,6,11,8,7,8,8,7,8,8,6,6,7,7,6,6,6,6,6,6,6,6,7,7,8,7,7
11,6,12,7,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,8,8,7,7,5,7,7
12,6,13,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
13,6,14,7,6,6,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,6,7,7,7,7
14,6,15,7,7,7,7,7,7,7,7,6,6,5,5,3,3,5,5,7,6,6,6,6,6,5,6
15,6,16,6,6,6,6,7,7,7,5,3,3,4,3,3,5,6,6,7,7,7,7,7,7,7,7
16,6,17,7,7,7,7,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
17,6,18,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8
