,month,day,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
12,3,13,1000,1000,1000,1000,1000,1000,700,600,600,600,600,600,800,800,800,800,1000,1000,1000,1000,1000,1000,1000,1000
13,3,14,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
14,3,15,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
15,3,16,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
16,3,17,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
17,3,18,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
18,3,19,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
19,3,20,1000,1000,1000,1000,1000,1000,1000,1000,700,600,450,330,300,400,450,450,350,500,220,220,250,250,250,250
20,3,21,250,250,600,600,1000,1000,800,700,500,800,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
21,3,22,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
22,3,23,1000,700,700,500,500,600,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
23,3,24,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
24,3,25,1000,1000,800,800,700,700,700,700,700,1000,1000,1000,1000,700,700,1000,1000,1000,1000,1000,1000,1000,1000,1000
25,3,26,1000,1000,1000,1000,1000,1000,1000,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,700,700,700,700
26,3,27,700,700,700,700,700,700,700,700,700,800,700,600,600,600,700,700,900,1000,1000,1000,1000,800,900,900
27,3,28,900,900,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,900,900
28,3,29,900,1000,1000,600,1000,1000,1000,800,800,800,800,800,800,800,600,600,500,500,500,350,400,500,400,400
29,3,30,400,500,350,400,450,450,500,700,800,800,800,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
30,3,31,600,600,480,480,380,600,900,900,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,600,600,500,500
0,4,1,500,500,500,500,500,500,600,700,700,700,700,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
1,4,2,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
2,4,3,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
3,4,4,1000,1000,1000,1000,1000,800,800,800,800,800,900,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
4,4,5,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,600,600
5,4,6,600,500,500,600,600,600,500,600,600,600,600,600,450,250,800,800,1000,800,450,450,450,600,420,420
6,4,7,40,40,20,30,40,60,70,120,420,500,600,700,800,800,800,600,500,500,600,500,500,500,700,600
7,4,8,500,350,180,120,220,220,280,800,350,450,450,600,600,600,600,600,600,600,600,600,600,500,500,500
8,4,9,500,500,500,500,500,500,500,500,500,500,500,500,600,600,600,600,600,600,800,1000,1000,1000,1000,1000
9,4,10,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,800,600,600,600,350,400,400,400,400,400,350
10,4,11,380,420,420,800,800,450,450,700,1000,1000,1000,1000,900,800,800,800,900,1000,1000,800,800,600,600,600
11,4,12,600,700,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
12,4,13,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
13,4,14,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
14,4,15,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,600,180,40,20,20
15,4,16,20,40,40,120,200,250,450,480,480,600,600,400,200,200,200,70,170,170,100,400,500,180,120,280
16,4,17,280,280,350,350,350,600,600,420,600,1000,1000,400,600,1000,400,110,250,900,900,400,500,600,600,600
17,4,18,500,600,600,600,800,1000,1000,1000,900,800,700,800,800,900,900,800,700,600,700,700,700,700,700,700
18,4,19,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
19,4,20,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
20,4,21,1000,1000,1000,1000,350,400,600,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
21,4,22,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,800,800,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
22,4,23,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,800,800,1000,1000,1000,1000,1000,1000,800,1000,1000,1000,1000
23,4,24,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
24,4,25,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,600,600,600
25,4,26,600,600,600,350,500,500,350,600,600,1000,500,350,600,800,900,900,800,1000,1000,1000,1000,1000,1000,1000
26,4,27,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
27,4,28,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
28,4,29,1000,1000,1000,1000,1000,900,800,800,800,800,800,700,700,800,800,800,900,1000,1000,1000,1000,1000,1000,1000
29,4,30,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
0,5,1,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,120,70,80,350,600,800,600,400,400,420,420,450,600
1,5,2,600,600,800,800,800,800,900,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
2,5,3,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
3,5,4,1000,1000,1000,1000,600,1000,700,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,600,600,400,350,400,600
4,5,5,600,600,600,600,600,600,600,600,1000,1000,1000,1000,1000,1000,1000,1000,1000,700,900,500,500,500,250,250
5,5,6,600,700,700,700,700,800,800,800,900,900,900,900,900,900,800,900,900,1000,1000,1000,1000,1000,1000,1000
6,5,7,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
7,5,8,1000,1000,1000,900,900,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
