,month,day,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
3,5,4,23,22,21,21,21,21,24,26,27,27,27,27,28,29,28,28,28,25,25,24,27,15,13,17
4,5,5,19,8,5,9,13,12,14,14,9,6,6,6,7,30,22,18,21,20,5,14,21,22,16,21
5,5,6,7,18,15,13,19,20,20,21,22,22,24,25,24,24,26,25,26,27,27,28,29,27,7,7
6,5,7,8,8,6,32,9,1,9,9,8,35,7,7,7,8,8,10,12,7,7,8,10,11,10,10
7,5,8,10,8,9,9,9,10,9,9,9,9,10,8,9,10,10,9,9,9,11,10,10,10,11,11
8,5,9,11,11,11,11,10,10,10,10,9,9,7,6,6,7,6,6,6,6,5,6,11,6,10,11
9,5,10,10,9,10,9,9,11,11,8,6,6,6,6,6,6,5,7,1,3,1,4,3,3,22,21
10,5,11,15,10,2,17,17,18,11,6,3,35,29,1,2,4,33,36,2,2,5,1,20,28,23,5
11,5,12,19,20,20,20,21,21,21,8,9,5,7,12,14,21,21,22,21,21,22,21,21,22,23,24
12,5,13,25,25,25,26,26,26,22,30,29,28,29,30,29,28,30,28,28,28,27,28,27,30,16,25
13,5,14,19,4,22,22,24,23,22,8,4,4,3,3,2,4,2,2,1,2,33,2,3,30,27,6
14,5,15,11,27,10,7,25,24,21,7,4,4,7,5,5,2,35,1,6,28,29,24,16,4,10,17
15,5,16,30,15,20,19,10,11,19,20,21,19,21,23,22,20,21,23,24,22,14,12,12,10,7,6
16,5,17,11,12,19,18,10,16,20,22,20,1,21,21,23,23,23,22,23,22,21,27,25,23,24,24
17,5,18,24,25,25,26,25,25,25,27,28,29,29,29,29,30,29,28,29,26,28,30,25,28,33,32
18,5,19,4,13,7,7,8,8,9,9,9,10,10,9,9,10,9,10,10,9,9,9,9,9,9,9
19,5,20,9,9,9,9,10,9,10,10,10,10,9,9,9,9,9,9,9,9,11,11,10,9,9,9
20,5,21,9,9,9,9,9,9,9,9,8,8,9,8,7,6,7,7,8,8,8,8,9,9,7,10
21,5,22,8,8,8,8,8,9,9,7,6,6,5,1,1,28,32,30,33,26,27,27,29,7,11,15
22,5,23,6,8,26,25,27,26,28,29,25,33,32,27,28,29,29,28,26,27,26,25,24,24,23,28
23,5,24,30,28,22,20,20,17,19,3,2,2,1,31,33,33,31,32,34,23,33,32,30,12,22,5
24,5,25,22,27,11,0,9,12,5,5,3,4,2,4,1,32,33,1,7,5,35,22,29,1,28,25
25,5,26,22,18,6,6,7,9,9,9,8,7,7,7,7,8,6,7,7,6,6,8,9,9,8,11
26,5,27,11,8,19,20,29,24,24,33,33,1,4,4,3,2,2,33,3,4,2,15,2,20,6,1
27,5,28,6,10,5,8,12,7,6,5,6,10,6,7,6,8,9,10,24,34,12,9,11,16,7,5
28,5,29,8,8,8,20,32,8,8,6,7,9,6,6,4,3,31,29,33,36,26,29,26,33,31,23
29,5,30,12,5,24,19,3,26,27,33,32,30,36,33,32,30,30,29,28,28,27,27,28,27,28,30
30,5,31,27,33,24,31,31,30,30,30,28,30,31,31,29,30,30,30,27,27,27,27,25,21,21,20
0,6,1,19,17,22,22,18,14,10,1,1,36,1,33,32,32,34,34,31,35,3,19,18,19,1,26
1,6,2,0,15,30,18,0,9,3,4,3,36,2,36,31,30,31,29,28,28,27,28,26,23,23,20
2,6,3,21,23,21,14,20,13,28,32,30,33,3,5,2,1,1,32,33,33,34,3,6,25,9,22
3,6,4,2,18,29,13,16,31,30,35,30,30,32,36,2,1,31,32,26,31,32,27,27,30,3,27
4,6,5,8,25,22,17,9,7,7,8,8,7,6,8,7,8,8,7,7,7,6,7,6,6,8,8
5,6,6,7,3,7,10,8,7,8,5,3,3,3,3,2,35,1,2,34,33,32,28,28,27,30,20
6,6,7,21,18,33,36,10,15,11,9,1,36,32,34,34,33,36,32,32,29,31,28,26,25,24,22
7,6,8,23,23,22,23,24,28,30,30,30,29,33,33,29,31,29,29,31,30,30,27,29,29,27,23
8,6,9,27,21,12,8,10,10,7,7,6,9,9,10,10,9,7,8,9,9,9,9,9,9,9,9
9,6,10,11,9,9,8,8,9,8,10,9,9,9,9,9,8,9,9,10,10,9,9,9,10,9,9
10,6,11,10,10,10,11,10,10,10,7,10,9,3,3,4,2,1,34,33,30,29,31,30,26,22,20
11,6,12,27,26,22,20,23,25,29,27,30,31,32,30,32,33,33,31,31,31,30,25,23,21,20,12
12,6,13,14,13,23,21,21,18,28,32,32,33,33,36,32,29,27,25,5,9,9,9,11,10,11,21
13,6,14,29,28,9,11,10,11,9,9,9,8,8,7,7,7,7,8,7,9,10,9,8,8,9,9
14,6,15,8,8,9,8,9,9,9,9,9,9,9,9,9,9,9,10,9,10,11,10,10,10,10,10
15,6,16,9,10,10,9,9,9,9,8,8,9,9,9,9,9,9,9,9,8,9,9,9,9,9,8
16,6,17,8,9,9,9,9,9,9,9,8,6,6,6,7,7,7,6,6,7,6,7,10,9,6,5
17,6,18,9,9,12,22,20,20,26,31,1,4,4,3,3,3,3,2,4,32,1,0,34,36,22,12
18,6,19,7,9,13,32,24,29,2,26,32,33,31,33,35,5,27,27,33,10,7,9,9,4,8,6
19,6,20,8,8,9,8,9,11,9,7,7,1,1,1,1,36,33,32,28,27,27,27,27,27,27,24
20,6,21,29,19,20,21,21,33,15,5,6,4,5,36,30,30,31,30,30,30,28,27,27,25,21,22
21,6,22,21,19,14,7,14,17,4,4,4,7,7,6,4,5,5,36,32,24,28,27,26,26,26,24
22,6,23,23,6,20,22,18,17,35,35,32,28,35,30,29,30,28,28,28,27,28,27,24,23,22,22
23,6,24,21,23,23,22,23,21,21,27,30,30,30,30,30,30,30,30,27,27,27,27,25,20,21,23
24,6,25,22,20,20,27,9,36,6,3,33,1,36,36,36,36,32,33,33,35,4,3,7,1,23,23
25,6,26,12,12,11,13,26,12,34,20,22,22,21,22,22,23,23,22,23,21,22,23,22,22,22,23
26,6,27,23,23,22,22,22,22,22,25,26,22,23,24,21,26,25,29,4,8,5,11,11,7,11,7
27,6,28,34,22,26,24,22,23,23,24,22,24,33,25,22,23,27,27,23,21,23,36,7,10,15,27
28,6,29,23,23,23,26,26,26,27,24,32,11,23,24,25,25,24,30,34,2,7,9,8,34,6,22
29,6,30,19,10,26,23,9,20,15,14,10,6,12,1,36,8,32,5,13,7,9,9,9,9,8,10
0,7,1,12,21,20,18,20,20,19,3,16,10,14,15,20,18,19,7,9,9,10,12,12,10,12,12
1,7,2,17,29,7,28,18,20,5,32,28,30,28,34,31,25,14,15,13,10,7,8,7,6,6,8
2,7,3,9,8,9,8,8,8,8,7,6,6,7,6,3,1,30,26,26,25,25,25,25,25,25,25
3,7,4,25,26,24,24,25,26,26,28,29,30,30,29,30,30,29,31,32,36,25,32,0,33,14,11
